id,name,price,photo
89840a5d-c38d-7054-eb71-e00ca0c07c4e,sobre natural rayado,500,d0c909_595ac1c200ae49b2a125cc21bdd037ae~mv2_d_4000_6000_s_4_2.jpg
ea877797-5b96-9a06-50af-351609d380b3,sobre sobre,1,d0c909_011864d4a48f424b82acdacca81391fa~mv2_d_4000_6000_s_4_2.jpg
1e337a16-a534-c936-5f42-51113949fca1,sobre ladrillo,1,d0c909_7ca3c089d74840eb913975e81fabec9c~mv2_d_4000_6000_s_4_2.jpg
ef062eb6-9621-b507-a34f-709b04922ee0,sobre rayado,1,d0c909_e1470102aa7d48eca7cad15da0a18a6c~mv2_d_4000_6000_s_4_2.jpg
38ae60f8-4d9a-289c-305f-0d6ba0ee2359,sobre natural,1,d0c909_99366d708d3e4e77bc1c855869fd271a~mv2_d_4000_6000_s_4_2.jpg
9577f20c-4c3e-9aee-385e-6a3c16394461,sobre gris,100,d0c909_6f656cc9379b48d7bbe54575181110a8~mv2_d_4000_6000_s_4_2.jpg
a4b26693-7ace-d655-c072-efc04bd0b56c,cartera III,100,d0c909_c67599ee944e44358183c46f96649c5c~mv2_d_4000_6000_s_4_2.jpg
2aa5fc8b-4814-04fc-6d45-1284405cf454,cartera II,100,d0c909_0ccc3115e1da472280cf49b29d72ead9~mv2_d_4000_6000_s_4_2.jpg
3a600bb2-28e8-3358-75a0-f65a3ac1500b,cartera I,100,d0c909_bb93827ba0d24eab9fbc3a24aa700d98~mv2_d_4000_6000_s_4_2.jpg
8afac9e7-bed2-ab91-68fa-ed78e2a39bbf,cartera,100,d0c909_71d8d913e331480c84f20fd3e491a44d~mv2_d_3978_5132_s_4_2.jpg
bb288695-fe2b-0f7e-f172-219091170c47,cartera siquet,100,d0c909_162c1b1d635c4a699a97e8cf653fa79d~mv2_d_3880_5345_s_4_2.jpg
9087a0e4-3657-d90e-0ff0-e8cdf79edd3d,flor rosa,100,d0c909_21b17d8896d041479dcde83dd59f1fc5~mv2_d_5874_3916_s_4_2.jpg
d8557fa3-a77b-9d1a-5702-b5663dddc653,flor natural,150,d0c909_4489a8852c4b43eca0f6b178e22dc831~mv2_d_5860_3907_s_4_2.jpg
0443e238-b868-820a-1ec3-6656f164d711,flor verde,150,d0c909_edf8efa9d7514a9ea2f4a9d15d370884~mv2_d_5885_3923_s_4_2.jpg
ca22dbde-d15a-5abb-0944-4e0a383f3f0f,aros I,100,d0c909_e65b72465af74d56b370b89fd7a0a49f~mv2_d_6000_4000_s_4_2.jpg
59dfd5a6-e30e-cfd9-44cb-b32b41a7335f,aros,100,d0c909_a4b5272a797e4555a24f6226babc4587~mv2_d_6000_4000_s_4_2.jpg
f6c0bcbe-a225-3fe8-9675-1290a9368028,muñeca II,100,d0c909_b506950e2edf4415a5b412cf280f38b6~mv2_d_6000_4000_s_4_2.jpg
e7583898-87aa-b169-a4ca-a832d740cc3f,muñeca I,100,d0c909_ecc65de32b3a47269446945610c9c0bb~mv2_d_5898_3932_s_4_2.jpg
10ed1126-9fda-19db-767e-5dd880081377,muñeca,100,d0c909_4542310c5bb54c95a5afd9bb88949869~mv2_d_5910_3940_s_4_2.jpg
2662e8c1-b68d-8387-3f56-ee67ab1de616,jinete II,100,d0c909_a3d01cd487154ae8a663faa2611fe429~mv2_d_5923_3949_s_4_2.jpg
dd52cbe5-c66f-42b3-fd08-6b0df623e009,jinete I,100,d0c909_180b7b77e74346fbb9dbd92353a47279~mv2_d_6000_4000_s_4_2.jpg
c8df6a34-77bf-cd6d-c2ee-1e280cb91ffe,jinete,100,d0c909_41c5518907c04bfd90bbe9fe7d809491~mv2_d_5936_3957_s_4_2.jpg
7e9cb194-0e2c-efa0-af71-841e3111c8a9,cinturon,100,d0c909_e3a4acae33c64049a142f8407b811fcc~mv2_d_5974_3983_s_4_2.jpg
bb6216e3-5ddb-03bf-8308-5c0e3d7ddf7a,fuente ovalada Palo Santo,1800,d0c909_ed7b872fe5104317bf1280ec568bb134~mv2_d_6000_4000_s_4_2.jpg
87cd6c79-99fd-2fe1-a068-2a7c02f47b6b,fuente madera rectangular  25 x 15 Palo Santo,750,d0c909_a501e0ba1c37462e897c6101499dfe5a~mv2_d_6000_4000_s_4_2.jpg
9e478b72-5605-6ec8-4076-94e30aa359ba,collar trenza,100,d0c909_8445f1db2c8541f184c46d8d979a5d9d~mv2_d_4000_6000_s_4_2.jpg
02d1153f-e254-cedb-6cc4-97145aa39aa2,collar borlas azul,100,d0c909_7cb4a8a4369c4d6fa9ccd62429941dc7~mv2_d_4000_6000_s_4_2.jpg
8521abe3-1b65-0a4b-0458-6799982a2b77,fuente madera con cuchillo Palo Santo,600,d0c909_9cb34245bbc140f2989187363ed86a84~mv2_d_5961_3974_s_4_2.jpg
224e6a6c-98ad-9f10-ffad-5a97c5e0a773,collar borlas,100,d0c909_92e5a36852a34026ac4582d040fbf3ea~mv2_d_6000_4000_s_4_2.jpg
d2935541-ecd6-7b52-4ed2-44ea1d628479,canasto cubo I de carandillo,600,d0c909_47b16250619747ddba7e2bd26b9f5307~mv2_d_6000_4000_s_4_2.jpg
64125932-03b5-6aa9-5132-5692951818ee,canasta cubo,400,d0c909_b2ce1a96e5b44603aecba6008f76e2a2~mv2_d_6000_4000_s_4_2.jpg
48eb5afa-4bc7-ae57-68fe-5c60259d5daf,Cartera Teo,200,d0c909_a7b7ac727ba446b895e90d1645d9c495~mv2_d_6000_4000_s_4_2.jpg
30c64cb3-770d-c6f1-4dfb-41b306047df3,Canastita de carandillo,450,d0c909_875e31bb65964472a2e78049cbf6a623~mv2_d_6000_4000_s_4_2.jpg
572cfc6b-31b7-9a10-5095-c1c2d4fa9cda,Sobre Rayas,20,2096a7_fdde0d22eb6a49179d3cf97a793aa1ee~mv2_d_4812_3662_s_4_2.jpg
eb3cbfed-58bf-f370-7031-f9e45b96be60,Paño,20,2096a7_4dcfab3a85584925b3a4e899b401fe10~mv2_d_3939_5909_s_4_2.jpg
58b01707-d209-a73b-fa0b-8cf61adbfb1a,Sobre,20,2096a7_5f5677bf00364087a3e9f003b5facd9c~mv2_d_3992_5753_s_4_2.jpg
cb276e2b-31b2-cda9-598e-05a27a8feec1,Funda Ipad,20,2096a7_986cb85a4d0f4a609e3992a8929028fe~mv2_d_1424_2048_s_2.jpg
